clinicalPharmacology,57517a0e-ec1b-4605-a7cc-7e3801158ec9,6/21/2011,7,NMP,N-methylpyrrolidine,,,
clinicalPharmacology,4e45cd6c-a777-4100-943b-985058bff75a,2/2/2012,4,GX,glycinexylidide,,,
clinicalPharmacology,4e45cd6c-a777-4100-943b-985058bff75a,2/2/2012,4,MEGX,monoethylglycinexylidide,,,
clinicalPharmacology,71ba78cb-7e46-43eb-9425-fa130f537f84,5/8/2012,26,FSH,follicle stimulating hormone,,,
clinicalPharmacology,71ba78cb-7e46-43eb-9425-fa130f537f84,5/8/2012,26,LH,luteinizing hormone,,,
clinicalPharmacology,ff0b3cd5-c9cd-42df-b72f-4c69e76c7bd9,3/8/2010,1,PABA,para-aminobenzoic acid,,,
clinicalPharmacology,5ca97412-1594-4a4e-b5e4-8593ffa1b242,7/15/2011,2,GH,growth hormone,,,
clinicalPharmacology,EC09AB1C-52FA-4F41-BF65-A632DCE8F097,3/31/2007,1,ISDN,isosorbide dinitrate,,,
clinicalPharmacology,f1c40164-4626-4290-9012-c00e33420a33,2/25/2010,2,GX,glycinexylidide,,,
clinicalPharmacology,f1c40164-4626-4290-9012-c00e33420a33,2/25/2010,2,MEGX,monoethylglycinexylidide,,,
clinicalPharmacology,49f8ca7e-bedd-40b4-a31a-b1493b32c58b,12/16/2010,148,DCT,demethylcitalopram,,,
clinicalPharmacology,49f8ca7e-bedd-40b4-a31a-b1493b32c58b,12/16/2010,148,DDCT,didemethylcitalopram,,,
clinicalPharmacology,49f8ca7e-bedd-40b4-a31a-b1493b32c58b,12/16/2010,148,GABA,gamma aminobutyric acid,,,
clinicalPharmacology,49f8ca7e-bedd-40b4-a31a-b1493b32c58b,12/16/2010,148,DA,dopamine,,,
clinicalPharmacology,49f8ca7e-bedd-40b4-a31a-b1493b32c58b,12/16/2010,148,NE,norepinephrine,,,
clinicalPharmacology,e94c15f7-7115-4c9e-b5e5-6b8f275882a1,2/15/2012,2,MAOI,monoamine oxidase inhibitors,,,
clinicalPharmacology,e94c15f7-7115-4c9e-b5e5-6b8f275882a1,2/15/2012,2,IAA,indole acetic acid,,,
clinicalPharmacology,44ff9ecb-4c2b-4ac5-b2dc-5f6e83dbb2fd,7/8/2011,1,HMG-CoA,3-hydroxy-3-methylglutaryl-coenzyme A,,,
clinicalPharmacology,e7a2cbdd-1bdb-4e59-a3dd-298a189753ae,6/13/2012,7,DCT,demethylcitalopram,,,
clinicalPharmacology,e7a2cbdd-1bdb-4e59-a3dd-298a189753ae,6/13/2012,7,DDCT,didemethylcitalopram,,,
clinicalPharmacology,e7a2cbdd-1bdb-4e59-a3dd-298a189753ae,6/13/2012,7,GABA,gamma aminobutyric acid,,,
clinicalPharmacology,e7a2cbdd-1bdb-4e59-a3dd-298a189753ae,6/13/2012,7,CT,citalopram,,,
clinicalPharmacology,e7a2cbdd-1bdb-4e59-a3dd-298a189753ae,6/13/2012,7,DA,dopamine,,,
clinicalPharmacology,e7a2cbdd-1bdb-4e59-a3dd-298a189753ae,6/13/2012,7,NE,norepinephrine,,,
clinicalPharmacology,1AA8A109-8AB9-4CC6-A945-401FFDECD32E,2/26/2008,1,PABA,para-aminobenzoic acid,,,
clinicalPharmacology,e33ac27f-43ae-4912-8e41-626091fc5ad2,1/4/2012,4,FSH,follicle stimulating hormone,,,
clinicalPharmacology,e33ac27f-43ae-4912-8e41-626091fc5ad2,1/4/2012,4,LH,luteinizing hormone,,,
clinicalPharmacology,4a3f1deb-13b0-4253-b0af-7374880655d8,11/30/2009,3,MPH,methylphenidate,,,
clinicalPharmacology,82b5bf2c-7dc9-40bd-9fb4-b5b1b5be0470,9/10/2007,2,GX,glycinexylidide,,,
clinicalPharmacology,82b5bf2c-7dc9-40bd-9fb4-b5b1b5be0470,9/10/2007,2,MEGX,monoethylglycinexylidide,,,
clinicalPharmacology,6e8f7981-f2ca-4b56-8759-4f18cf9706c8,9/8/2010,3,BOH,beclomethasone,,,
clinicalPharmacology,be5f8ca6-7232-423a-a2d5-cccb7abe7921,12/8/2011,6,NMP,N-methylpyrrolidine,,,
clinicalPharmacology,e174c804-fe33-4cd8-809a-d107b5200064,12/29/2009,2,PIC,Polysaccharide iron complex,,,
clinicalPharmacology,AADEE2AB-113B-4CD4-8184-575C3F496990,1/8/2007,3,GABA,gamma-aminobutyric acid,,,
clinicalPharmacology,0FB7864F-BE1C-4992-A996-556AEF29981F,6/25/2008,2,GX,glycinexylidide,,,
clinicalPharmacology,0FB7864F-BE1C-4992-A996-556AEF29981F,6/25/2008,2,MEGX,monoethylglycinexylidide,,,
clinicalPharmacology,baf1bea8-c573-4ef8-8630-7b51a8e53cac,3/27/2009,1,ACh,acetylcholine,,,
clinicalPharmacology,a4ff77b8-04bc-4edb-a085-8d6d8687f8d1,8/17/2011,5,NET,norethindrone,,,
clinicalPharmacology,a4ff77b8-04bc-4edb-a085-8d6d8687f8d1,8/17/2011,5,HCTZ,hydrochlorothiazide,,,
clinicalPharmacology,a4ff77b8-04bc-4edb-a085-8d6d8687f8d1,8/17/2011,5,EE,ethinyl estradiol,,,
clinicalPharmacology,58e42210-291a-4f12-b6d3-5fbad7c5268b,8/9/2006,1,MPA,medroxyprogesterone acetate,,,
clinicalPharmacology,58e42210-291a-4f12-b6d3-5fbad7c5268b,8/9/2006,1,CE,conjugated estrogens,,,
clinicalPharmacology,58e42210-291a-4f12-b6d3-5fbad7c5268b,8/9/2006,1,FSH,follicle stimulating hormone,,,
clinicalPharmacology,58e42210-291a-4f12-b6d3-5fbad7c5268b,8/9/2006,1,LH,luteinizing hormone,,,
clinicalPharmacology,166abd26-675e-4832-9d18-0567f2a9d4e4,9/24/2010,1,ddI,didanosine,,,
clinicalPharmacology,eb558270-1b12-4704-9b09-39f668f30529,12/7/2010,1,AI,1-aminoindan,,,
clinicalPharmacology,6a73336d-216b-4070-bedc-f2c05bcc2d83,8/13/2010,350,GABA,gamma-aminobutyric acid,,,
clinicalPharmacology,c9e01766-a758-40dd-aa66-8cb24d77cd63,4/14/2011,4,HMG-CoA,3-hydroxy-3-methylglutaryl-coenzyme A,,,
clinicalPharmacology,483a42b9-c8f3-4f8b-98be-fcac5ab23c7c,5/18/2012,1,GABA,gamma-aminobutyric acid,,,
clinicalPharmacology,2471ee03-d747-4113-86d0-1aa93c8f3eba,2/9/2012,9,GABA,gamma-aminobutyric acid,,,
clinicalPharmacology,82174fcc-1b0f-2068-7fc4-db335b43b5e2,2/13/2012,14,FSH,follicle stimulating hormone,,,
clinicalPharmacology,82174fcc-1b0f-2068-7fc4-db335b43b5e2,2/13/2012,14,LH,luteinizing hormone,,,
clinicalPharmacology,2a1f280e-4edb-4726-844d-18ec19789152,11/7/2011,3,GABA,gamma-aminobutyric acid,,,
clinicalPharmacology,038ae416-4bd5-411b-bd28-d4f0af5c2ab7,5/16/2011,2,MPH,methylphenidate,,,
clinicalPharmacology,2ecc1f28-5673-4ba6-884d-b59d3167fe3b,7/22/2011,1,DCT,demethylcitalopram,,,
clinicalPharmacology,2ecc1f28-5673-4ba6-884d-b59d3167fe3b,7/22/2011,1,DDCT,didemethylcitalopram,,,
clinicalPharmacology,2ecc1f28-5673-4ba6-884d-b59d3167fe3b,7/22/2011,1,GABA,gamma aminobutyric acid,,,
clinicalPharmacology,2ecc1f28-5673-4ba6-884d-b59d3167fe3b,7/22/2011,1,CT,citalopram,,,
clinicalPharmacology,2ecc1f28-5673-4ba6-884d-b59d3167fe3b,7/22/2011,1,DA,dopamine,,,
clinicalPharmacology,2ecc1f28-5673-4ba6-884d-b59d3167fe3b,7/22/2011,1,NE,norepinephrine,,,
clinicalPharmacology,7dd162fc-f208-4746-b2da-92747fa2f3d5,8/17/2011,5,NET,norethindrone,,,
clinicalPharmacology,7dd162fc-f208-4746-b2da-92747fa2f3d5,8/17/2011,5,HCTZ,hydrochlorothiazide,,,
clinicalPharmacology,7dd162fc-f208-4746-b2da-92747fa2f3d5,8/17/2011,5,EE,ethinyl estradiol,,,
clinicalPharmacology,9df717ae-2d95-4ae3-bb5d-d1d285e15d26,5/21/2010,2,NMP,N-methylpyrrolidine,,,
clinicalPharmacology,b0e39608-a7ed-464a-91c9-867ad7cd293c,8/1/2011,9,GABA,gamma aminobutyric acid,,,
clinicalPharmacology,b0e39608-a7ed-464a-91c9-867ad7cd293c,8/1/2011,9,DA,dopamine,,,
clinicalPharmacology,b0e39608-a7ed-464a-91c9-867ad7cd293c,8/1/2011,9,NE,norepinephrine,,,
clinicalPharmacology,dca63476-c4a7-4857-84fe-7cb602e6393f,4/21/2011,2,Met,Metformin,,,
clinicalPharmacology,dca63476-c4a7-4857-84fe-7cb602e6393f,4/21/2011,2,Glyb,Glyburide,,,
clinicalPharmacology,57016639-89fe-43ad-89c4-5e7a756dddec,11/21/2011,1,NET,norethindrone,,,
clinicalPharmacology,57016639-89fe-43ad-89c4-5e7a756dddec,11/21/2011,1,HCTZ,hydrochlorothiazide,,,
clinicalPharmacology,57016639-89fe-43ad-89c4-5e7a756dddec,11/21/2011,1,EE,ethinyl estradiol,,,
clinicalPharmacology,774D9D1F-523B-4061-850A-00607DA15787,3/3/2008,2,DCT,demethylcitalopram,,,
clinicalPharmacology,774D9D1F-523B-4061-850A-00607DA15787,3/3/2008,2,DDCT,didemethylcitalopram,,,
clinicalPharmacology,774D9D1F-523B-4061-850A-00607DA15787,3/3/2008,2,GABA,gamma aminobutyric acid,,,
clinicalPharmacology,774D9D1F-523B-4061-850A-00607DA15787,3/3/2008,2,CT,citalopram,,,
clinicalPharmacology,774D9D1F-523B-4061-850A-00607DA15787,3/3/2008,2,DA,dopamine,,,
clinicalPharmacology,774D9D1F-523B-4061-850A-00607DA15787,3/3/2008,2,NE,norepinephrine,,,
clinicalPharmacology,0c9bcd9a-8e35-4b81-b088-630c124a51e9,5/17/2010,2,CE,conjugated estrogens,,,
clinicalPharmacology,bae7d458-01ce-423a-acae-40a834057103,6/1/2012,2,PIC,Polysaccharide iron complex,,,
clinicalPharmacology,dc548ff9-e8ea-4d6e-b9b4-e31f53ac4078,8/16/2010,6,GCV,ganciclovir,,,
clinicalPharmacology,dc548ff9-e8ea-4d6e-b9b4-e31f53ac4078,8/16/2010,6,VGCV,valganciclovir,,,
clinicalPharmacology,82c5998f-2253-4880-9be5-feaba553d5d1,5/10/2006,1,FSH,follicle-stimulating hormone,,,
clinicalPharmacology,82c5998f-2253-4880-9be5-feaba553d5d1,5/10/2006,1,LH,luteinizing hormone,,,
clinicalPharmacology,1c3ba0b0-0352-49e8-b5cd-9df698194988,3/31/2011,2,ddI,didanosine,,,
clinicalPharmacology,9e5b9309-e835-4863-ab6f-e3018e38fc64,12/31/2009,1,PIC,Polysaccharide iron complex,,,
clinicalPharmacology,3f3a870e-f325-475b-8453-fe3d1bb8f54a,3/19/2010,1,LH,luteinizing hormone,,,
clinicalPharmacology,1f1490cd-b11b-40cb-96be-865730c989e1,2/11/2008,2,BZ,benzodiazepine,,,
clinicalPharmacology,e2f53384-6c90-4a9f-aacf-281233581742,11/4/2010,1,PGE2,prostaglandin E2,,,
clinicalPharmacology,22fbf983-a490-42d6-b754-8b303409095c,3/31/2011,5,FSH,follicle stimulating hormone,,,
clinicalPharmacology,22fbf983-a490-42d6-b754-8b303409095c,3/31/2011,5,LH,luteinizing hormone,,,
clinicalPharmacology,c32ccd4d-77b4-4451-8c03-ffc6484bc1f3,4/15/2011,1,ODV,O-desmethylvenlafaxine,,,
clinicalPharmacology,32b48ea0-a215-43b8-83b4-a5435a686d68,8/1/2011,8,NET,norethindrone,,,
clinicalPharmacology,32b48ea0-a215-43b8-83b4-a5435a686d68,8/1/2011,8,HCTZ,hydrochlorothiazide,,,
clinicalPharmacology,32b48ea0-a215-43b8-83b4-a5435a686d68,8/1/2011,8,EE,ethinyl estradiol,,,
clinicalPharmacology,a6182855-6287-45e9-b6b4-7b57efc9c76e,4/6/2012,4,PABA,para-aminobenzoic acid,,,
clinicalPharmacology,4e07acff-27c2-4f5a-9d12-c9598496e9a0,11/19/2008,2,hCG,human chorionic gonadotropin,,,
clinicalPharmacology,14d06124-1eef-4f97-b1f3-18620819ae1a,6/26/2009,1,TFMA,4-trifluoromethylaniline,,,
clinicalPharmacology,fbf67fc8-8d29-4ae2-a533-75461754c5b1,3/14/2012,4,CBZ,Carbamazepine,,,
clinicalPharmacology,85d3ce8b-8966-45d9-bdaf-f6f0475096e1,11/23/2011,3,ODV,O-desmethylvenlafaxine,,,
clinicalPharmacology,151ffcf4-e503-4954-af7c-93d0a4f9f80e,12/15/2010,3,TFMA,4-trifluoromethylaniline,,,
clinicalPharmacology,A24DF8D2-E3EA-4224-AE4D-FFEB3E4BBDF1,5/15/2007,1,BZ,benzodiazepine,,,
clinicalPharmacology,175f2d9f-449b-4d95-a4b9-94f891f8e3ae,8/18/2011,2,PTZ,pentylenetetrazol,,,
clinicalPharmacology,175f2d9f-449b-4d95-a4b9-94f891f8e3ae,8/18/2011,2,GABA,gamma aminobutyric acid,,,
clinicalPharmacology,94d644b9-9ad1-4c21-9c88-c39796b3e3e6,10/27/2009,1,MAOI,monoamine oxidase inhibitors,,,
clinicalPharmacology,fcc8658c-761a-443f-8c32-1499d86028ec,5/11/2010,3,DEA,N-desethylamiodarone,,,
clinicalPharmacology,9c4136e8-c2dc-4ea0-9c65-f2d1c57d1171,11/15/2011,3165,GH,growth hormone,,,
clinicalPharmacology,9c4136e8-c2dc-4ea0-9c65-f2d1c57d1171,11/15/2011,3165,LH,luteinizing hormone,,,
clinicalPharmacology,b910cff4-22a4-4b39-b872-0bd1312f4d8b,3/17/2011,2,LH,luteinizing hormone,,,
clinicalPharmacology,b1d149db-ad43-4f3f-aef1-fb0395ba4191,12/24/2008,1,HO-NEF,hydroxynefazodone,,,
clinicalPharmacology,b1d149db-ad43-4f3f-aef1-fb0395ba4191,12/24/2008,1,mCPP,meta-chlorophenylpiperazine,,,
clinicalPharmacology,7bf48c44-6db5-434f-a60a-a41aed6dbc08,11/10/2011,3131,GABA,gamma-aminobutyric acid,,,
clinicalPharmacology,b89b5502-ce87-45a6-a43c-9891da3cfca4,3/28/2012,4,PABA,para-aminobenzoic acid,,,
clinicalPharmacology,e0990ade-320e-4259-8c0e-6d5ef23bc673,4/15/2011,1,ODV,O-desmethylvenlafaxine,,,
clinicalPharmacology,546130a3-e5f2-422d-88f0-66de19540ecb,1/19/2012,3,NET,norethindrone,,,
clinicalPharmacology,546130a3-e5f2-422d-88f0-66de19540ecb,1/19/2012,3,HCTZ,hydrochlorothiazide,,,
clinicalPharmacology,546130a3-e5f2-422d-88f0-66de19540ecb,1/19/2012,3,EE,ethinyl estradiol,,,
clinicalPharmacology,D59FA254-7959-47C9-BB77-AB7946A1A127,8/13/2008,1,ACh,acetylcholine,,,
clinicalPharmacology,b29fab7c-1282-4bb9-a650-24890501caec,12/1/2009,2,DCT,demethylcitalopram,,,
clinicalPharmacology,b29fab7c-1282-4bb9-a650-24890501caec,12/1/2009,2,DDCT,didemethylcitalopram,,,
clinicalPharmacology,b29fab7c-1282-4bb9-a650-24890501caec,12/1/2009,2,GABA,gamma aminobutyric acid,,,
clinicalPharmacology,b29fab7c-1282-4bb9-a650-24890501caec,12/1/2009,2,DA,dopamine,,,
clinicalPharmacology,b29fab7c-1282-4bb9-a650-24890501caec,12/1/2009,2,NE,norepinephrine,,,
clinicalPharmacology,53b73f2a-d839-41b5-bc9c-aeb3e9dba304,3/4/2012,9,ODV,O-desmethylvenlafaxine,,,
clinicalPharmacology,84f7c21f-d0af-4ae6-9cd5-d5af96ade329,12/10/2010,9,SAM,S-adenosylmethionine,,,
clinicalPharmacology,c135323a-33dd-49d5-b55a-33e1ff1b78fd,10/25/2010,2,PABA,para-aminobenzoic acid,,,
clinicalPharmacology,b4048138-3b43-4952-9c4d-f9278792f2b5,8/9/2011,1,ODV,O-desmethylvenlafaxine,,,
clinicalPharmacology,f18a82f7-ce44-4f9c-ae69-d3ad1d375564,11/8/2011,2,NTG,nitroglycerin,,,
clinicalPharmacology,32e2b197-e171-444d-86ca-198d4c84d7a5,11/23/2010,2,PABA,para-aminobenzoic acid,,,
clinicalPharmacology,5caff592-a90f-420d-a6ec-9b2dc914529e,1/20/2010,2,DCT,demethylcitalopram,,,
clinicalPharmacology,5caff592-a90f-420d-a6ec-9b2dc914529e,1/20/2010,2,DDCT,didemethylcitalopram,,,
clinicalPharmacology,5caff592-a90f-420d-a6ec-9b2dc914529e,1/20/2010,2,GABA,gamma aminobutyric acid,,,
clinicalPharmacology,5caff592-a90f-420d-a6ec-9b2dc914529e,1/20/2010,2,DA,dopamine,,,
clinicalPharmacology,5caff592-a90f-420d-a6ec-9b2dc914529e,1/20/2010,2,NE,norepinephrine,,,
clinicalPharmacology,21628112-0c47-11df-95b3-498d55d89593,1/18/2012,7,NET,norethindrone,,,
clinicalPharmacology,21628112-0c47-11df-95b3-498d55d89593,1/18/2012,7,HCTZ,hydrochlorothiazide,,,
clinicalPharmacology,21628112-0c47-11df-95b3-498d55d89593,1/18/2012,7,EE,ethinyl estradiol,,,
clinicalPharmacology,dbd47222-14f1-4588-a009-9b81b55ca60d,12/15/2011,4,GABA,gamma-aminobutyric acid,,,
clinicalPharmacology,f26ababe-f6f0-443e-8d91-4d2a174675bc,11/29/2011,1,GH,growth hormone,,,
clinicalPharmacology,f26ababe-f6f0-443e-8d91-4d2a174675bc,11/29/2011,1,LH,luteinizing hormone,,,
clinicalPharmacology,f26ababe-f6f0-443e-8d91-4d2a174675bc,11/29/2011,1,ACTH,adrenocorticotropic hormone,,,
clinicalPharmacology,65196e54-fde3-4977-b749-2d7aeed01ad4,3/31/2011,4,FSH,follicle stimulating hormone,,,
clinicalPharmacology,65196e54-fde3-4977-b749-2d7aeed01ad4,3/31/2011,4,LH,luteinizing hormone,,,
clinicalPharmacology,88c9d1ca-f3a8-4078-8de7-21fd9040dd20,2/14/2012,2,NET,norethindrone,,,
clinicalPharmacology,88c9d1ca-f3a8-4078-8de7-21fd9040dd20,2/14/2012,2,HCTZ,hydrochlorothiazide,,,
clinicalPharmacology,88c9d1ca-f3a8-4078-8de7-21fd9040dd20,2/14/2012,2,EE,ethinyl estradiol,,,
clinicalPharmacology,09BAFC2D-1893-4618-86DC-E9403407CD41,2/6/2006,1,FSH,follicle stimulating hormone,,,
clinicalPharmacology,09BAFC2D-1893-4618-86DC-E9403407CD41,2/6/2006,1,LH,luteinizing hormone,,,
clinicalPharmacology,5becda16-dd41-4ae0-ac40-013c5e07138e,12/7/2011,1,GABA,gamma-aminobutyric acid,,,
clinicalPharmacology,18e420b9-0fd1-48d9-9a23-c1e29a5f629f,2/1/2010,1,GX,glycinexylidide,,,
clinicalPharmacology,18e420b9-0fd1-48d9-9a23-c1e29a5f629f,2/1/2010,1,MEGX,monoethylglycinexylidide,,,
clinicalPharmacology,40c43d5a-7523-4ff1-863b-ed0c10a238f7,11/29/2011,2,FSH,follicle stimulating hormone,,,
clinicalPharmacology,40c43d5a-7523-4ff1-863b-ed0c10a238f7,11/29/2011,2,LH,luteinizing hormone,,,
clinicalPharmacology,f1a64637-6143-4543-a785-12e006cba849,5/17/2011,4,PABA,para-aminobenzoic acid,,,
clinicalPharmacology,08982e49-d2eb-4b25-b01a-1be52fd669ef,4/11/2012,7,TPV,Tipranavir,,,
clinicalPharmacology,706e938f-a0a0-42f6-b99b-60c31cbfb441,1/4/2006,1,GH,growth hormone,,,
clinicalPharmacology,706e938f-a0a0-42f6-b99b-60c31cbfb441,1/4/2006,1,LH,luteinizing hormone,,,
clinicalPharmacology,32266029-c710-44dd-943f-7e31d0afa622,6/4/2012,8,FSH,follicle-stimulating hormone,,,
clinicalPharmacology,32266029-c710-44dd-943f-7e31d0afa622,6/4/2012,8,LH,luteinizing hormone,,,
clinicalPharmacology,17e47845-daad-434c-a784-6d3875b0d704,7/15/2011,10,NAPA,N-acetylprocainamide,,,
